entry,exit,stop_price,target_price,r_multiple_gross,exit_reason,hold_min,trade_date,obs_minute,stop_points,r_net,fold_test_end
12803.75,12882.5,13212.285714285714,12190.94642857143,-0.1927616050354052,time,240,2021-03-12 00:00:00-05:00,60,408.5357142857143,-0.1945974298452662,2022-01-01
12956.5,12894.5,13314.732142857143,12419.151785714286,0.17307213000348937,time,240,2021-03-18 00:00:00-04:00,60,358.23214285714283,0.1709785155276407,2022-01-01
12743.0,12663.75,13071.089285714286,12250.86607142857,0.2415501006912317,time,240,2021-03-25 00:00:00-04:00,60,328.0892857142857,0.23926413759320742,2022-01-01
13706.25,13745.0,13923.596153846154,13380.23076923077,-0.17828702884445233,time,240,2021-04-08 00:00:00-04:00,60,217.34615384615384,-0.1817377455317643,2022-01-01
13921.75,13857.25,14108.711538461539,13641.307692307691,0.3449907426455462,time,240,2021-04-14 00:00:00-04:00,60,186.96153846153845,0.3409792223822259,2022-01-01
13929.5,13885.75,14104.115384615385,13667.576923076924,0.2505506607929515,time,240,2021-04-19 00:00:00-04:00,60,174.6153846153846,0.2462555066079295,2022-01-01
13168.25,13340.25,13380.160714285714,12850.38392857143,-0.8116625937473667,time,240,2021-05-11 00:00:00-04:00,60,211.91071428571428,-0.8152018201735907,2022-01-01
13105.5,13016.0,13322.05357142857,12780.669642857143,0.41329265275830795,time,240,2021-05-12 00:00:00-04:00,60,216.55357142857142,0.40982930650614335,2022-01-01
13480.5,13432.75,13749.214285714286,13077.42857142857,0.17769803296119085,time,240,2021-05-21 00:00:00-04:00,60,268.7142857142857,0.1749069643806486,2022-01-01
13664.25,13666.5,13862.285714285714,13367.19642857143,-0.011361587015329126,time,240,2021-06-01 00:00:00-04:00,60,198.03571428571428,-0.0151487826871055,2022-01-01
14789.75,14805.0,14925.267857142857,14586.473214285714,-0.11253129529582291,time,240,2021-07-07 00:00:00-04:00,60,135.51785714285714,-0.11806562129397813,2022-01-01
14804.5,14749.75,14936.607142857143,14606.339285714286,0.4144363341443633,time,240,2021-07-15 00:00:00-04:00,60,132.10714285714286,0.40875912408759124,2022-01-01
14742.5,14733.5,14882.94642857143,14531.830357142857,0.06408137317228225,time,240,2021-07-16 00:00:00-04:00,60,140.44642857142858,0.05874125874125873,2022-01-01
14986.75,14869.5,15157.57142857143,14730.517857142857,0.6863892954212827,time,240,2021-07-27 00:00:00-04:00,60,170.82142857142884,0.6819987455571807,2022-01-01
15096.25,15043.5,15242.107142857143,14877.464285714284,0.3616552399608217,time,240,2021-08-10 00:00:00-04:00,60,145.85714285714326,0.356513222331047,2022-01-01
14949.25,15081.75,15096.285714285714,14728.69642857143,-0.9011416079669663,time,240,2021-08-16 00:00:00-04:00,60,147.03571428571428,-0.9062424095214963,2022-01-01
15385.75,15351.0,15508.464285714286,15201.67857142857,0.28317811408614546,time,240,2021-09-13 00:00:00-04:00,60,122.71428571428623,0.2770663562281711,2022-01-01
15038.25,14849.25,15189.357142857143,14811.589285714286,1.2507681399196398,time,240,2021-09-20 00:00:00-04:00,60,151.10714285714297,1.245804774285038,2022-01-01
14873.25,14805.25,15084.571428571428,14556.267857142857,0.32178468818658124,time,240,2021-09-28 00:00:00-04:00,60,211.32142857142844,0.31823559236099397,2022-01-01
14550.25,14745.75,14786.75,14195.5,-0.8266384778012699,time,240,2021-10-01 00:00:00-04:00,60,236.4999999999996,-0.8298097251585638,2022-01-01
