symbol,obs,feature,side,thr,n_train,er_train,wr_train,sr_train,n_test,er_test,wr_test,survivor
ES,210,d_on_low,>,-0.2039215806310005,398,0.16916712082586816,0.7537688442211056,0.5888818292193067,202,0.15490525230551164,0.6881188118811881,True
ES,210,d_on_low,<,-0.2039215806310005,1192,-0.0543867690273577,0.45721476510067116,-0.15158238964242116,550,-0.07140578079456406,0.4690909090909091,False
ES,210,d_on_low,>,-0.011699214854303653,159,0.29546407774769534,0.8805031446540881,0.9304534103167142,81,0.2766057975784681,0.8765432098765432,False
ES,210,d_on_low,<,-0.011699214854303653,1431,-0.031082671526064587,0.49266247379454925,-0.0902015756916213,671,-0.045286718442850656,0.4858420268256334,False
ES,210,d_on_mid,>,-0.508491606745549,1431,0.02549217049520288,0.5513626834381551,0.07848035792759282,684,0.026672515105811548,0.554093567251462,False
ES,210,d_on_mid,<,-0.508491606745549,159,-0.21370950044371176,0.3522012578616352,-0.41486069707322304,68,-0.3856811588775291,0.2647058823529412,False
ES,210,d_on_mid,>,-0.28954120115490145,1192,0.0429610209765985,0.5771812080536913,0.1308078168319453,561,0.04478329075283579,0.5614973262032086,False
ES,210,d_on_mid,<,-0.28954120115490145,398,-0.12238706431160873,0.3944723618090452,-0.30394339073945026,191,-0.1733285056734961,0.4293193717277487,False
ES,210,d_on_mid,>,0.1663573185392416,398,0.13245265032635228,0.678391959798995,0.35398835752664704,201,0.10969554303664997,0.5920398009950248,True
ES,210,d_on_mid,<,0.1663573185392416,1192,-0.04212807837399586,0.4823825503355705,-0.12452334282214278,551,-0.05450294486690295,0.5045372050816697,False
ES,210,d_on_mid,>,0.4162933148331999,159,0.20117331832318414,0.7232704402515723,0.45464251362882996,86,0.2409926532128335,0.7325581395348837,False
ES,210,d_on_mid,<,0.4162933148331999,1431,-0.020605920478896672,0.5101327742837177,-0.061029471195615095,666,-0.04310463460600685,0.5015015015015015,False
ES,210,d_vwap,>,-0.31050221811860534,1431,0.0019667154574898424,0.5248078266946191,0.005704690186960159,679,-0.010250467990288878,0.5287187039764359,False
ES,210,d_vwap,<,-0.31050221811860534,159,-0.001980405104294468,0.5911949685534591,-0.004468909001312048,73,-0.014003434327270302,0.5205479452054794,False
ES,210,d_vwap,>,-0.1720296686827565,1192,-0.006019836623753717,0.5243288590604027,-0.01698341806343087,552,-0.020032344369532495,0.5163043478260869,False
ES,210,d_vwap,<,-0.1720296686827565,398,0.024309373526632087,0.5527638190954773,0.06776739769286379,200,0.015377678103425297,0.56,False
ES,210,d_vwap,>,0.09796825321341676,398,-0.02016384163212736,0.5150753768844221,-0.0472226785040302,221,-0.015924554865474932,0.502262443438914,False
ES,210,d_vwap,<,0.09796825321341676,1192,0.00882944159200657,0.5369127516778524,0.026895130134548535,531,-0.00840488106596407,0.5386064030131826,False
ES,210,d_vwap,>,0.2764499983025525,159,-0.04632011271956828,0.4968553459119497,-0.09566515597677282,79,-0.0017909252012878773,0.4936708860759494,False
ES,210,d_vwap,<,0.2764499983025525,1431,0.006893349636964708,0.5352900069881202,0.020383398657784713,673,-0.011650572630601989,0.5319465081723626,False
ES,210,on_position,>,0.012631357713324937,1431,-0.03151965380448271,0.49266247379454925,-0.09161004084224915,672,-0.04477770500088331,0.48660714285714285,False
ES,210,on_position,<,0.012631357713324937,159,0.29939691825345843,0.8805031446540881,0.9396368939764284,80,0.2763537411162088,0.875,False
ES,210,on_position,>,0.2842664092664092,1192,-0.05342182438685475,0.46140939597315433,-0.15165124746174355,544,-0.059692066604654814,0.49264705882352944,False
ES,210,on_position,<,0.2842664092664092,398,0.166277135872402,0.7412060301507538,0.5318911279074485,208,0.11774118154632375,0.6201923076923077,True
ES,210,on_position,>,0.8179374389051809,398,-0.14434714847065486,0.32160804020100503,-0.44760131895112043,187,-0.1993369334786681,0.32620320855614976,False
ES,210,on_position,<,0.8179374389051809,1192,0.050293330955877326,0.6015100671140939,0.14247748357960716,565,0.051847235556131084,0.5946902654867257,True
ES,210,on_position,>,1.0,0,,,,0,,,False
ES,210,on_position,<,1.0,1423,0.0317038935124107,0.5804638088545326,0.09179148665735316,668,0.023942998725384548,0.5838323353293413,False
ES,210,gap_atr,>,-0.5359061066129852,1431,-7.162636876579063e-05,0.5269042627533194,-0.00021535868823052484,681,-0.00311444923143149,0.540381791483113,False
ES,210,gap_atr,<,-0.5359061066129852,159,0.016364671332006232,0.5723270440251572,0.031452056965321024,69,-0.0849936187647038,0.4057971014492754,False
ES,210,gap_atr,>,-0.21276411172570173,1192,-0.0014138461041179639,0.5234899328859061,-0.004283270964603989,573,-0.00598725128538108,0.5427574171029669,False
ES,210,gap_atr,<,-0.21276411172570173,398,0.010514547648728027,0.5552763819095478,0.02483095588589209,177,-0.02573335951890424,0.480225988700565,False
ES,210,gap_atr,>,0.3259368335533665,398,-0.0013726673215610965,0.5175879396984925,-0.004017426378550708,179,-0.01108138956673328,0.6033519553072626,False
ES,210,gap_atr,<,0.3259368335533665,1192,0.0025552072164987086,0.5360738255033557,0.0070911746923875175,571,-0.010511262502494128,0.5043782837127846,False
ES,210,gap_atr,>,0.579409705802405,159,0.032582169743046195,0.5660377358490566,0.09302741135537695,76,-0.07693952273518194,0.5263157894736842,False
ES,210,gap_atr,<,0.579409705802405,1431,-0.0018735706366591247,0.527603074772886,-0.0052597947566962325,674,-0.0031722491001418044,0.5281899109792285,False
ES,210,atr_pctile,>,0.34623766064444034,1431,0.0009848620343837532,0.5269042627533194,0.0027850305851468324,752,-0.010614785201192658,0.5279255319148937,False
ES,210,atr_pctile,<,0.34623766064444034,159,0.006856275703660311,0.5723270440251572,0.018305691394177655,0,,,False
ES,210,atr_pctile,>,0.5794913783450901,1192,0.006887202719429833,0.5343959731543624,0.01929725926748301,581,0.007514902673654658,0.53184165232358,False
ES,210,atr_pctile,<,0.5794913783450901,398,-0.014346885008731708,0.5226130653266332,-0.040773773795708027,171,-0.07221331534906571,0.5146198830409356,False
ES,210,atr_pctile,>,0.9000561190360642,398,-0.02552022484036177,0.49246231155778897,-0.06893582652116818,104,0.018638708639167438,0.5096153846153846,False
ES,210,atr_pctile,<,0.9000561190360642,1192,0.010617898401467388,0.5444630872483222,0.030305913736047914,648,-0.015309790385447981,0.5308641975308642,False
ES,210,atr_pctile,>,0.9551350978770334,159,0.02499569571825633,0.5471698113207547,0.07076165919206417,54,0.055776846634976986,0.5555555555555556,False
ES,210,atr_pctile,<,0.9551350978770334,1431,-0.0010306290783491379,0.5296995108315863,-0.0028954258791424603,698,-0.015751100558145617,0.5257879656160458,False
ES,210,ret_5m,>,-0.0006331197618477003,1431,0.0012351818270609166,0.5296995108315863,0.0036689747348634828,667,-0.015362462469673072,0.5262368815592204,False
ES,210,ret_5m,<,-0.0006331197618477003,159,0.0046033975695658185,0.5471698113207547,0.009275108869403739,84,0.024996241316364205,0.5357142857142857,False
ES,210,ret_5m,>,-0.00022659838663410814,1192,0.0006066947474710307,0.5276845637583892,0.001832567470984105,526,-0.009029182812337284,0.5228136882129277,False
ES,210,ret_5m,<,-0.00022659838663410814,398,0.004463078565577061,0.542713567839196,0.010594488012633532,225,-0.015101013499590818,0.5377777777777778,False
ES,210,ret_5m,>,0.00034111212431908733,398,-0.0062579965358967446,0.5125628140703518,-0.01737650225999076,157,-0.02158306802369257,0.4713375796178344,False
ES,210,ret_5m,<,0.00034111212431908733,1192,0.00418638257497655,0.537751677852349,0.011817290687262243,594,-0.008011004237336049,0.5420875420875421,False
ES,210,ret_5m,>,0.0006781155873944346,159,-0.003946321061153073,0.4716981132075472,-0.011069087074384133,73,0.012640036372898735,0.4657534246575342,False
ES,210,ret_5m,<,0.0006781155873944346,1431,0.0021851505638074632,0.5380852550663872,0.006143596990362598,678,-0.013377287392210849,0.5339233038348082,False
ES,210,ret_15m,>,-0.00122647876843186,1431,0.004480442140958701,0.5338923829489868,0.013222275095435828,671,-0.006327932764811398,0.5320417287630402,False
ES,210,ret_15m,<,-0.00122647876843186,159,-0.024603945255514195,0.5094339622641509,-0.051067276515273465,80,-0.048762941393861246,0.4875,False
ES,210,ret_15m,>,-0.00045011754343915467,1192,0.0029879934222988374,0.5310402684563759,0.008904432058646723,549,-0.0009730891286088781,0.5336976320582878,False
ES,210,ret_15m,<,-0.00045011754343915467,398,-0.0026688511339072163,0.5326633165829145,-0.00650259525737699,202,-0.0376873874509459,0.5099009900990099,False
ES,210,ret_15m,>,0.0005152043083906377,398,0.015306115327364537,0.542713567839196,0.04109110571018141,225,-0.009719945933044712,0.49777777777777776,False
ES,210,ret_15m,<,0.0005152043083906377,1192,-0.00301371517802512,0.5276845637583892,-0.008613198036194855,526,-0.011330970269510047,0.5399239543726235,False
ES,210,ret_15m,>,0.001137376761858811,159,0.04064099760598873,0.5220125786163522,0.10204466609079373,87,-0.0014178887266115508,0.45977011494252873,False
ES,210,ret_15m,<,0.001137376761858811,1431,-0.0027689959547638502,0.5324947589098532,-0.00790042019135828,664,-0.012083918490183943,0.536144578313253,False
ES,210,ret_30m,>,-0.0016905273053176352,1431,0.0016876043551364306,0.5338923829489868,0.0049218640959395234,667,-0.0045114317285735095,0.5352323838080959,False
ES,210,ret_30m,<,-0.0016905273053176352,159,0.0005315948168862508,0.5094339622641509,0.0011654149089218027,84,-0.06116610992546208,0.4642857142857143,False
ES,210,ret_30m,>,-0.0005932499641538302,1192,-0.0019287910666651758,0.5260067114093959,-0.005650421719327348,538,9.715254340676008e-05,0.5315985130111525,False
ES,210,ret_30m,<,-0.0005932499641538302,398,0.012056794873241277,0.5477386934673367,0.030470489897543595,213,-0.03849458340399148,0.5164319248826291,False
ES,210,ret_30m,>,0.0007814790110334258,398,0.024527796992808302,0.542713567839196,0.0639611070370379,214,0.032128199834033554,0.5420560747663551,False
ES,210,ret_30m,<,0.0007814790110334258,1192,-0.006092766606587722,0.5276845637583892,-0.01762454924640874,537,-0.027974884471472117,0.521415270018622,False
ES,210,ret_30m,>,0.0017640234169021174,159,0.03236310343030602,0.5408805031446541,0.07715169417860974,62,0.06637546600744876,0.5645161290322581,False
ES,210,ret_30m,<,0.0017640234169021174,1431,-0.0018492299352435482,0.5303983228511531,-0.005316236465524989,689,-0.01779732523825714,0.5239477503628447,False
ES,210,ret_60m,>,-0.0027550992530429807,1431,0.004957960118328454,0.5373864430468204,0.014414487806916397,684,-0.009080449665193684,0.5292397660818714,False
ES,210,ret_60m,<,-0.0027550992530429807,159,-0.028901607051842,0.4779874213836478,-0.06457276718808813,67,-0.028896277995595073,0.5074626865671642,False
ES,210,ret_60m,>,-0.0009905148229710226,1192,-0.0017761899416841938,0.5293624161073825,-0.005401457199553074,558,-0.011553876321876733,0.53584229390681,False
ES,210,ret_60m,<,-0.0009905148229710226,398,0.011599758338122365,0.5376884422110553,0.02720896399656281,193,-0.008808368959016225,0.5025906735751295,False
ES,210,ret_60m,>,0.0011672019320613236,398,0.006780516232679327,0.542713567839196,0.018287038270094848,212,0.00030771489946237963,0.5424528301886793,False
ES,210,ret_60m,<,0.0011672019320613236,1192,-0.0001670805809741885,0.5276845637583892,-0.0004765528172570147,539,-0.015236203627798463,0.5213358070500927,False
ES,210,ret_60m,>,0.0023890072493603764,159,-0.009731629893935924,0.5471698113207547,-0.023174811427108782,76,0.06048985312656672,0.5657894736842105,False
ES,210,ret_60m,<,0.0023890072493603764,1431,0.002827962656338893,0.5296995108315863,0.008127929660062417,675,-0.018880454865653953,0.522962962962963,False
ES,210,rel_volume,>,0.6744562558800057,1431,-0.0006373550333274621,0.5303983228511531,-0.0017416211790218115,679,-0.013446108498903101,0.5272459499263623,False
ES,210,rel_volume,<,0.6744562558800057,159,0.021456229313061268,0.5408805031446541,0.08790030944016619,73,0.01572039999257977,0.5342465753424658,False
ES,210,rel_volume,>,0.7990461422791715,1192,-0.0007833045430512483,0.5369127516778524,-0.0020277159344315675,578,-0.01577908384203544,0.5259515570934256,False
ES,210,rel_volume,<,0.7990461422791715,398,0.008626091516086003,0.5150753768844221,0.03565381395117708,174,0.00654018384712419,0.5344827586206896,False
ES,210,rel_volume,>,1.1787646958897446,398,0.0063080041913319085,0.5452261306532663,0.012699117356893342,213,-0.01908230443576804,0.4788732394366197,False
ES,210,rel_volume,<,1.1787646958897446,1192,-9.312298712210769e-06,0.5268456375838926,-3.1661924416670965e-05,539,-0.007268622683633185,0.5473098330241187,False
ES,210,rel_volume,>,1.4910076383701132,159,0.029589832908572658,0.5723270440251572,0.04909838600091229,58,-0.045417627434900146,0.46551724137931033,False
ES,210,rel_volume,<,1.4910076383701132,1431,-0.001541088766162062,0.5269042627533194,-0.004865376127965801,694,-0.007706190317107594,0.5331412103746398,False
ES,210,upbars10,>,2.0,1390,0.004173234732016855,0.5258992805755396,0.011846655424060841,701,-0.00574174771553693,0.5320970042796006,False
ES,210,upbars10,<,2.0,42,0.06047367806344585,0.6666666666666666,0.18334788795484508,14,0.0142771761563401,0.5714285714285714,False
ES,210,upbars10,>,3.0,1084,0.0011384244731535544,0.5304428044280443,0.0030923126329255968,585,0.0005133866920481691,0.535042735042735,False
ES,210,upbars10,<,3.0,200,-0.016506554347091414,0.57,-0.043578200581827396,51,-0.0775951631903038,0.47058823529411764,False
ES,210,upbars10,>,5.0,332,-0.0015766069362460986,0.5271084337349398,-0.004270299807776805,242,0.00035711554084978794,0.5371900826446281,False
ES,210,upbars10,<,5.0,914,0.0039228665963183685,0.5404814004376368,0.011107520075400695,339,-0.03278599345133016,0.5191740412979351,False
ES,210,upbars10,>,6.0,111,0.01835300757487631,0.5315315315315315,0.047865616073923915,106,-0.019929163410818726,0.4716981132075472,False
ES,210,upbars10,<,6.0,1258,0.002402956208997492,0.5325914149443561,0.0068238706582776166,510,-0.01582105967094614,0.5235294117647059,False
ES,210,ib_ratio,>,0.24556797740856073,1431,0.0033254716338447926,0.5345911949685535,0.009101329874103866,645,-0.01713512684209093,0.5317829457364341,False
ES,210,ib_ratio,<,0.24556797740856073,159,-0.014209210691489026,0.5031446540880503,-0.05637282693009161,107,0.0286900779612315,0.5046728971962616,False
ES,210,ib_ratio,>,0.31211440573915483,1192,0.005846465258420384,0.537751677852349,0.015213390641068,555,-0.028668863665504644,0.5171171171171172,False
ES,210,ib_ratio,<,0.31211440573915483,398,-0.011229902462190841,0.5125628140703518,-0.0447375219529305,197,0.040248227731259904,0.5583756345177665,False
ES,210,ib_ratio,>,0.5696120405260732,398,0.009273239811632075,0.5477386934673367,0.01951969455808688,183,-0.0064962164009930885,0.4918032786885246,False
ES,210,ib_ratio,<,0.5696120405260732,1192,-0.0009993825813292146,0.5260067114093959,-0.003268269137526675,569,-0.011939386414613614,0.539543057996485,False
ES,210,ib_ratio,>,0.7796423428653282,159,-0.02310854530684392,0.5283018867924528,-0.039430468434580306,66,0.018342062189003527,0.5909090909090909,False
ES,210,ib_ratio,<,0.7796423428653282,1431,0.0043142865911064456,0.5317959468902865,0.013473539882641373,686,-0.013400720955934566,0.521865889212828,False
ES,210,or30_range,>,4.5,1428,-9.070989793719446e-05,0.5301120448179272,-0.00025237298665742834,750,-0.010099991620695949,0.528,False
ES,210,or30_range,<,4.5,128,0.02731141615903129,0.5390625,0.08386620763737877,2,-0.20366237788746006,0.5,False
ES,210,or30_range,>,6.5,1188,-0.0032381943531870684,0.5269360269360269,-0.008643050974178449,733,-0.01119925128883539,0.529331514324693,False
ES,210,or30_range,<,6.5,372,0.014488638247174924,0.5456989247311828,0.04929082304562901,13,-0.02238690626581686,0.46153846153846156,False
ES,210,or30_range,>,19.25,397,0.011462528275440552,0.5264483627204031,0.027819889998694173,279,0.006484971395328086,0.5448028673835126,False
ES,210,or30_range,<,19.25,1184,-0.0011958074812685646,0.535472972972973,-0.0035591050237596855,468,-0.019033139776716224,0.5192307692307693,False
ES,210,or30_range,>,29.5,158,0.008687306986596671,0.5063291139240507,0.019231324862115918,117,0.04330115710000132,0.5384615384615384,False
ES,210,or30_range,<,29.5,1429,0.0009306256024679396,0.5339398180545836,0.002707837715879114,631,-0.019774115781124597,0.526148969889065,False
ES,210,pd_return,>,-0.01149907397288642,1431,0.0024932753939941317,0.5345911949685535,0.0074597179956755015,685,-0.01231658035086984,0.5328467153284672,False
ES,210,pd_return,<,-0.01149907397288642,159,-0.006719444532833082,0.5031446540880503,-0.013153080340838412,63,0.006494730306423713,0.47619047619047616,False
ES,210,pd_return,>,-0.003631651631795213,1192,-0.0068861107859802834,0.5260067114093959,-0.021135388808523878,564,-0.015370882673613721,0.5230496453900709,False
ES,210,pd_return,<,-0.003631651631795213,398,0.026903842876818188,0.5477386934673367,0.06221999347094333,184,0.00348634943954888,0.5434782608695652,False
ES,210,pd_return,>,0.005777007346851382,398,-0.01417630609032211,0.5100502512562815,-0.04928798381498935,187,0.0027786671744532603,0.49732620320855614,False
ES,210,pd_return,<,0.005777007346851382,1192,0.006830247677880321,0.5385906040268457,0.018184937997345597,561,-0.015235829398687891,0.5383244206773619,False
ES,210,pd_return,>,0.01203513523343918,159,-0.031885763478844545,0.5345911949685535,-0.10556420503907442,60,-0.046062333470910245,0.45,False
ES,210,pd_return,<,0.01203513523343918,1431,0.005289533054662072,0.5310971348707197,0.014651574640551324,688,-0.007651089422654839,0.5348837209302325,False
ES,210,on_range_atr,>,0.4693020478782456,1431,0.0011655416951096365,0.5352900069881202,0.0031464117596518293,641,-0.011414913535357629,0.5382215288611545,False
ES,210,on_range_atr,<,0.4693020478782456,159,0.005230158757127386,0.4968553459119497,0.030120548500812257,111,-0.005994224280474194,0.46846846846846846,False
ES,210,on_range_atr,>,0.6236128817337938,1192,-0.002954717258805551,0.5343959731543624,-0.0074758541586251665,527,-0.020453311818691866,0.5332068311195446,False
ES,210,on_range_atr,<,0.6236128817337938,398,0.015129418041661713,0.5226130653266332,0.07822716164166585,225,0.012429230476238805,0.5155555555555555,False
ES,210,on_range_atr,>,1.2097521215168274,398,-0.041253719457784395,0.5175879396984925,-0.076391647572834,177,-0.07314715149114523,0.5141242937853108,False
ES,210,on_range_atr,<,1.2097521215168274,1192,0.01587119610090883,0.5360738255033557,0.05967596988885924,575,0.00863430842197535,0.5321739130434783,False
ES,210,on_range_atr,>,1.6724349597680657,159,-0.11803131861769164,0.46540880503144655,-0.17332125534130965,71,-0.2318830817958046,0.4647887323943662,False
ES,210,on_range_atr,<,1.6724349597680657,1431,0.014861261403422858,0.5387840670859538,0.050226551980399534,681,0.01245430299002239,0.5345080763582967,False
ES,270,ALL,,,1576,0.005499803652205289,0.5291878172588832,0.0185823801621988,744,-0.017140239108385556,0.5174731182795699,False
ES,270,d_pdh,>,-0.5484468575727346,1418,0.007450443765765634,0.5352609308885754,0.024638505172205588,676,-0.023415770504461454,0.5059171597633136,False
ES,270,d_pdh,<,-0.5484468575727346,158,-0.01200657407582363,0.47468354430379744,-0.052087695991538646,66,0.0528569689572468,0.6363636363636364,False
ES,270,d_pdh,>,-0.15152591302753976,1182,0.004816212545599495,0.5313028764805414,0.015480069613017441,566,-0.02752819650180341,0.49469964664310956,False
ES,270,d_pdh,<,-0.15152591302753976,394,0.00755057697202268,0.5228426395939086,0.030782281228871302,176,0.01841169494422202,0.5909090909090909,False
ES,270,d_pdh,>,0.7872300846112625,394,0.020569149021744778,0.5532994923857868,0.0535974591417847,188,-0.04035443839141114,0.4574468085106383,False
ES,270,d_pdh,<,0.7872300846112625,1182,0.000476688529025458,0.5211505922165821,0.001831925866154138,554,-0.00858098644810895,0.5379061371841155,False
ES,270,d_pdh,>,1.4177787532923618,158,0.011336272341971406,0.5822784810126582,0.02332938448897204,62,-0.026302047927950118,0.43548387096774194,False
ES,270,d_pdh,<,1.4177787532923618,1418,0.00484947780383925,0.5232722143864598,0.01817430079810042,680,-0.015749667556330508,0.525,False
ES,270,d_pdl,>,-1.5284814264764945,1418,0.008809051118021532,0.5352609308885754,0.029460365821862466,677,-0.018861230745978383,0.5110782865583456,False
ES,270,d_pdl,<,-1.5284814264764945,158,-0.024199645123284784,0.47468354430379744,-0.0909364278049618,65,0.006593112387534063,0.5846153846153846,False
ES,270,d_pdl,>,-1.0021124496930844,1182,0.004324484945183458,0.5304568527918782,0.014215626585080124,548,-0.024889490900446988,0.5,False
ES,270,d_pdl,<,-1.0021124496930844,394,0.009025759773270785,0.5253807106598984,0.033418095205110465,194,0.0066955675443675046,0.5670103092783505,False
ES,270,d_pdl,>,-0.08797639297406733,394,0.009508192177992328,0.5431472081218274,0.026293382665628487,192,-0.015318952416677772,0.484375,False
ES,270,d_pdl,<,-0.08797639297406733,1182,0.004163674143609611,0.5245346869712352,0.015379031154861163,550,-0.017089567356064584,0.5290909090909091,False
ES,270,d_pdl,>,0.3976774116109414,158,-0.0234574812115715,0.5379746835443038,-0.05542218221875665,62,-0.04742683958655895,0.41935483870967744,False
ES,270,d_pdl,<,0.3976774116109414,1418,0.008726355844360953,0.5282087447108603,0.03136368825753423,680,-0.013823583610986763,0.5264705882352941,False
ES,270,d_pc,>,-0.8826105863310216,1418,0.0033055317798921825,0.5317348377997179,0.01099854102600095,665,-0.02108462784779678,0.5082706766917293,False
ES,270,d_pc,<,-0.8826105863310216,158,0.025192699316382412,0.5063291139240507,0.10029364425872893,77,0.02182826764866501,0.5974025974025974,False
ES,270,d_pc,>,-0.48218946332010126,1182,0.003391038861720478,0.5321489001692047,0.011227514506673949,574,-0.02136568573123894,0.5,False
ES,270,d_pc,<,-0.48218946332010126,394,0.011826098023659713,0.5203045685279187,0.04265272415031454,168,-0.00045593631015774806,0.5773809523809523,False
ES,270,d_pc,>,0.3190491085392555,394,0.016494283877557196,0.5558375634517766,0.04521378845853944,183,-0.04248936730194326,0.4262295081967213,False
ES,270,d_pc,<,0.3190491085392555,1182,0.0018349769104213222,0.5203045685279187,0.006815803776082952,559,-0.008166273154887365,0.5474060822898033,False
ES,270,d_pc,>,0.8208476561388608,158,-0.028045596817413816,0.5443037974683544,-0.06791197546335932,63,-0.06513286033634337,0.4126984126984127,False
ES,270,d_pc,<,0.8208476561388608,1418,0.009237584522585978,0.5275035260930888,0.0330061980651671,679,-0.012131267612147306,0.5272459499263623,False
ES,270,d_on_high,>,0.0,1412,0.028330218224805727,0.5743626062322946,0.09725708337796339,677,-0.003324945743963021,0.5553914327917282,False
ES,270,d_on_high,<,0.0,151,-0.195641053402511,0.1390728476821192,-0.7393869499501563,64,-0.1534725456124071,0.125,False
ES,270,d_on_high,>,0.15348765082234825,1182,0.04440385399031295,0.5989847715736041,0.1453006259612499,529,0.013291715658438615,0.5992438563327032,False
ES,270,d_on_high,<,0.15348765082234825,394,-0.11121234736211769,0.3197969543147208,-0.4867584971101752,215,-0.092017002232339,0.31627906976744186,False
ES,270,d_on_high,>,0.6296116262255634,394,0.06370797439855762,0.5888324873096447,0.15566029939840983,194,0.03714405173476599,0.5360824742268041,True
ES,270,d_on_high,<,0.6296116262255634,1182,-0.013902919929912157,0.5093062605752962,-0.056961350564690504,550,-0.036287788969424466,0.5109090909090909,False
ES,270,d_on_high,>,1.0704867467534234,158,0.0755289052956996,0.5759493670886076,0.16349521751462462,72,0.020143654097947772,0.4861111111111111,False
ES,270,d_on_high,<,1.0704867467534234,1418,-0.0023031568976339904,0.5239774330042313,-0.00851784736956276,672,-0.021134941951921265,0.5208333333333334,False
ES,270,d_on_low,>,-1.2152060325377034,1418,0.020393492644853878,0.5380818053596615,0.07823708116929215,681,-0.00042918842039519847,0.5168869309838473,False
ES,270,d_on_low,<,-1.2152060325377034,158,-0.12816634186409662,0.44936708860759494,-0.2586480779964494,63,-0.1977787394023766,0.5238095238095238,False
ES,270,d_on_low,>,-0.7841543121313566,1182,0.033754286307965384,0.5558375634517766,0.13640335243950683,564,0.01407779072103791,0.5195035460992907,False
ES,270,d_on_low,<,-0.7841543121313566,394,-0.07926364431507499,0.44923857868020306,-0.19976717886277076,180,-0.1149567325739124,0.5111111111111111,False
ES,270,d_on_low,>,-0.20256469872838162,394,0.13979521089439415,0.7385786802030457,0.645432077086706,207,0.12219623278916619,0.6908212560386473,True
ES,270,d_on_low,<,-0.20256469872838162,1182,-0.03926533209519099,0.4593908629441624,-0.1286260888915187,537,-0.07085094615269322,0.4506517690875233,False
ES,270,d_on_low,>,-0.004067483168829868,158,0.22279367450797063,0.8417721518987342,1.001332537876816,77,0.157950317128184,0.8441558441558441,False
ES,270,d_on_low,<,-0.004067483168829868,1418,-0.018712066302104244,0.49435825105782794,-0.06379707080135492,667,-0.03735309192729988,0.47976011994003,False
ES,270,d_on_mid,>,-0.5248840725955607,1418,0.023418706842843546,0.5514809590973202,0.08447444253913705,674,0.0031511897708080346,0.5281899109792285,False
ES,270,d_on_mid,<,-0.5248840725955607,158,-0.15531668194478868,0.3291139240506329,-0.39301151543661406,70,-0.21251771145947812,0.4142857142857143,False
ES,270,d_on_mid,>,-0.2820084434697072,1182,0.03705686405781995,0.5668358714043993,0.13782207891842874,547,0.01267879287968755,0.5319926873857403,False
ES,270,d_on_mid,<,-0.2820084434697072,394,-0.0891713775646387,0.41624365482233505,-0.25547556364136764,197,-0.09993724670978651,0.47715736040609136,False
ES,270,d_on_mid,>,0.19046937227887636,394,0.10171532300118845,0.6548223350253807,0.33354553492685934,185,0.09267040357756037,0.6162162162162163,True
ES,270,d_on_mid,<,0.19046937227887636,1182,-0.026572036130789102,0.4873096446700508,-0.09293112223347687,559,-0.05348186504201703,0.4847942754919499,False
ES,270,d_on_mid,>,0.4728376174138028,158,0.16320479625209675,0.7088607594936709,0.47130037717737644,84,0.13261310691292486,0.6428571428571429,False
ES,270,d_on_mid,<,0.4728376174138028,1418,-0.012072402857514637,0.5091678420310296,-0.042419006983047375,660,-0.036199755874734146,0.5015151515151515,False
ES,270,d_vwap,>,-0.3262851406078257,1418,-0.0012402630984812138,0.5218617771509168,-0.004159332461899277,663,-0.019788548328567624,0.5158371040723982,False
ES,270,d_vwap,<,-0.3262851406078257,158,0.06598976980710061,0.5949367088607594,0.2456534563471169,81,0.004536662286438066,0.5308641975308642,False
ES,270,d_vwap,>,-0.1786932897095273,1182,0.0007383968796364785,0.5313028764805414,0.0024420379441224406,536,-0.022450512939461185,0.5093283582089553,False
ES,270,d_vwap,<,-0.1786932897095273,394,0.01978402396991172,0.5228426395939086,0.07174561368355355,208,-0.003456071928306043,0.5384615384615384,False
ES,270,d_vwap,>,0.10971423136622369,394,0.0020909842754114243,0.5329949238578681,0.005650799000837758,195,-0.03195551671633097,0.48717948717948717,False
ES,270,d_vwap,<,0.10971423136622369,1182,0.006636076777803241,0.5279187817258884,0.024860682887736893,549,-0.01187798203452516,0.5282331511839709,False
ES,270,d_vwap,>,0.3047761310995081,158,0.020769978840418625,0.5506329113924051,0.04891785941456877,83,-0.07896772628256486,0.4578313253012048,False
ES,270,d_vwap,<,0.3047761310995081,1418,0.0037983313815863153,0.5267983074753173,0.01365618119114191,661,-0.009376727103155779,0.5249621785173979,False
ES,270,on_position,>,0.004185684151728294,1418,-0.01899179027130382,0.4936530324400564,-0.06475787070920752,668,-0.04077400668589322,0.47904191616766467,False
ES,270,on_position,<,0.004185684151728294,158,0.22530410861129338,0.8481012658227848,1.0236014175792805,76,0.190588139072866,0.8552631578947368,False
ES,270,on_position,>,0.26065217391304346,1182,-0.03513270255872388,0.4686971235194585,-0.11817504131960521,553,-0.0627578982911407,0.46835443037974683,False
ES,270,on_position,<,0.26065217391304346,394,0.1273973222849928,0.7106598984771574,0.49741922518712617,191,0.11493602020084795,0.6596858638743456,True
ES,270,on_position,>,0.8271668219944082,394,-0.11574019312617907,0.3401015228426396,-0.4275088214029544,201,-0.12210840920279845,0.36318407960199006,False
ES,270,on_position,<,0.8271668219944082,1182,0.045913135911666736,0.5922165820642978,0.15666053560850354,543,0.021715381865789384,0.574585635359116,False
ES,270,on_position,>,1.0,0,,,,0,,,False
